tiempo_id,lugar_id,arma_id,tipo_id,victimas,costo
22_02/02/20,12183,1,4,2,83307
22_09/02/20,12183,1,4,2,83307
22_16/02/20,12183,1,4,2,83307
22_23/02/20,12183,1,4,2,83307
22_02/02/20,12253,1,4,3,69378
22_09/02/20,12253,1,4,3,69378
22_16/02/20,12253,1,4,3,69378
22_23/02/20,12253,1,4,3,69378
12_04/03/20,809,1,4,5,31660
12_11/03/20,809,1,4,5,31660
12_18/03/20,809,1,4,5,31660
12_25/03/20,809,1,4,5,31660
12_04/03/20,4061,1,4,5,62315
12_11/03/20,4061,1,4,5,62315
12_18/03/20,4061,1,4,5,62315
12_25/03/20,4061,1,4,5,62315
12_04/03/20,15956,1,4,3,67192
12_11/03/20,15956,1,4,3,67192
12_18/03/20,15956,1,4,3,67192
12_25/03/20,15956,1,4,3,67192
12_04/03/20,16008,1,4,2,8932
12_11/03/20,16008,1,4,2,8932
12_18/03/20,16008,1,4,2,8932
12_25/03/20,16008,1,4,2,8932
12_04/03/20,17372,1,4,5,99359
12_11/03/20,17372,1,4,5,99359
12_18/03/20,17372,1,4,5,99359
12_25/03/20,17372,1,4,5,99359
12_04/03/20,18668,1,4,4,86255
12_11/03/20,18668,1,4,4,86255
12_18/03/20,18668,1,4,4,86255
12_25/03/20,18668,1,4,4,86255
15_02/09/20,206,1,4,4,30188
15_09/09/20,206,1,4,4,30188
15_16/09/20,206,1,4,4,30188
15_23/09/20,206,1,4,4,30188
15_30/09/20,206,1,4,4,30188
15_02/09/20,6496,1,4,5,44422
15_09/09/20,6496,1,4,5,44422
15_16/09/20,6496,1,4,5,44422
15_23/09/20,6496,1,4,5,44422
15_30/09/20,6496,1,4,5,44422
15_02/09/20,8339,1,4,4,29348
15_09/09/20,8339,1,4,4,29348
15_16/09/20,8339,1,4,4,29348
15_23/09/20,8339,1,4,4,29348
15_30/09/20,8339,1,4,4,29348
15_02/09/20,9615,1,4,1,70734
15_09/09/20,9615,1,4,1,70734
15_16/09/20,9615,1,4,1,70734
15_23/09/20,9615,1,4,1,70734
15_30/09/20,9615,1,4,1,70734
15_02/09/20,5816,1,4,5,67999
15_09/09/20,5816,1,4,5,67999
15_16/09/20,5816,1,4,5,67999
15_23/09/20,5816,1,4,5,67999
15_30/09/20,5816,1,4,5,67999
15_02/09/20,30495,1,4,3,81047
15_09/09/20,30495,1,4,3,81047
15_16/09/20,30495,1,4,3,81047
15_23/09/20,30495,1,4,3,81047
15_30/09/20,30495,1,4,3,81047
15_02/09/20,30927,1,4,1,37245
15_09/09/20,30927,1,4,1,37245
15_16/09/20,30927,1,4,1,37245
15_23/09/20,30927,1,4,1,37245
15_30/09/20,30927,1,4,1,37245
15_02/09/20,32312,1,4,4,16311
15_09/09/20,32312,1,4,4,16311
15_16/09/20,32312,1,4,4,16311
15_23/09/20,32312,1,4,4,16311
15_30/09/20,32312,1,4,4,16311
15_02/09/20,33062,1,4,2,45994
15_09/09/20,33062,1,4,2,45994
15_16/09/20,33062,1,4,2,45994
15_23/09/20,33062,1,4,2,45994
15_30/09/20,33062,1,4,2,45994
11_03/01/20,730,1,4,5,3694
11_10/01/20,730,1,4,5,3694
11_17/01/20,730,1,4,5,3694
11_24/01/20,730,1,4,5,3694
11_31/01/20,730,1,4,5,3694
11_03/01/20,808,1,4,2,80573
11_10/01/20,808,1,4,2,80573
11_17/01/20,808,1,4,2,80573
11_24/01/20,808,1,4,2,80573
11_31/01/20,808,1,4,2,80573
11_03/01/20,2666,1,4,2,50293
11_10/01/20,2666,1,4,2,50293
11_17/01/20,2666,1,4,2,50293
11_24/01/20,2666,1,4,2,50293
11_31/01/20,2666,1,4,2,50293
11_03/01/20,4615,1,4,2,69842
11_10/01/20,4615,1,4,2,69842
11_17/01/20,4615,1,4,2,69842
11_24/01/20,4615,1,4,2,69842
11_31/01/20,4615,1,4,2,69842
11_03/01/20,6423,1,4,5,64682
11_10/01/20,6423,1,4,5,64682
11_17/01/20,6423,1,4,5,64682
11_24/01/20,6423,1,4,5,64682
11_31/01/20,6423,1,4,5,64682
11_03/01/20,8371,1,4,5,65842
11_10/01/20,8371,1,4,5,65842
11_17/01/20,8371,1,4,5,65842
11_24/01/20,8371,1,4,5,65842
11_31/01/20,8371,1,4,5,65842
13_06/01/20,211,1,4,1,51171
13_13/01/20,211,1,4,1,51171
13_20/01/20,211,1,4,1,51171
13_27/01/20,211,1,4,1,51171
13_06/01/20,553,1,4,2,82357
13_13/01/20,553,1,4,2,82357
13_20/01/20,553,1,4,2,82357
13_27/01/20,553,1,4,2,82357
13_06/01/20,1051,1,4,0,77278
13_13/01/20,1051,1,4,0,77278
13_20/01/20,1051,1,4,0,77278
13_27/01/20,1051,1,4,0,77278
13_06/01/20,1641,1,4,4,72203
13_13/01/20,1641,1,4,4,72203
13_20/01/20,1641,1,4,4,72203
13_27/01/20,1641,1,4,4,72203
13_06/01/20,1674,1,4,0,83208
13_13/01/20,1674,1,4,0,83208
13_20/01/20,1674,1,4,0,83208
13_27/01/20,1674,1,4,0,83208
13_06/01/20,3388,1,4,5,96094
13_13/01/20,3388,1,4,5,96094
13_20/01/20,3388,1,4,5,96094
13_27/01/20,3388,1,4,5,96094
13_06/01/20,3444,1,4,5,37157
13_13/01/20,3444,1,4,5,37157
13_20/01/20,3444,1,4,5,37157
13_27/01/20,3444,1,4,5,37157
13_06/01/20,7173,1,4,5,5301
13_13/01/20,7173,1,4,5,5301
13_20/01/20,7173,1,4,5,5301
13_27/01/20,7173,1,4,5,5301
17_04/03/20,211,1,4,1,86489
17_11/03/20,211,1,4,1,86489
17_18/03/20,211,1,4,1,86489
17_25/03/20,211,1,4,1,86489
17_04/03/20,3068,1,4,2,74530
17_11/03/20,3068,1,4,2,74530
17_18/03/20,3068,1,4,2,74530
17_25/03/20,3068,1,4,2,74530
17_04/03/20,6524,1,4,4,36030
17_11/03/20,6524,1,4,4,36030
17_18/03/20,6524,1,4,4,36030
17_25/03/20,6524,1,4,4,36030
17_04/03/20,15821,1,4,3,63844
17_11/03/20,15821,1,4,3,63844
17_18/03/20,15821,1,4,3,63844
17_25/03/20,15821,1,4,3,63844
17_04/03/20,15848,1,4,3,91900
17_11/03/20,15848,1,4,3,91900
17_18/03/20,15848,1,4,3,91900
17_25/03/20,15848,1,4,3,91900
17_04/03/20,16017,1,4,5,23858
17_11/03/20,16017,1,4,5,23858
17_18/03/20,16017,1,4,5,23858
17_25/03/20,16017,1,4,5,23858
18_04/05/20,3317,1,4,1,70262
18_11/05/20,3317,1,4,1,70262
18_18/05/20,3317,1,4,1,70262
18_25/05/20,3317,1,4,1,70262
18_04/05/20,21680,1,4,0,15172
18_11/05/20,21680,1,4,0,15172
18_18/05/20,21680,1,4,0,15172
18_25/05/20,21680,1,4,0,15172
7_02/01/20,221,1,4,3,81750
7_09/01/20,221,1,4,3,81750
7_16/01/20,221,1,4,3,81750
7_23/01/20,221,1,4,3,81750
7_30/01/20,221,1,4,3,81750
7_02/01/20,351,1,4,4,35068
7_09/01/20,351,1,4,4,35068
7_16/01/20,351,1,4,4,35068
7_23/01/20,351,1,4,4,35068
7_30/01/20,351,1,4,4,35068
7_02/01/20,499,1,4,0,73194
7_09/01/20,499,1,4,0,73194
7_16/01/20,499,1,4,0,73194
7_23/01/20,499,1,4,0,73194
7_30/01/20,499,1,4,0,73194
7_02/01/20,530,1,4,0,9559
7_09/01/20,530,1,4,0,9559
7_16/01/20,530,1,4,0,9559
7_23/01/20,530,1,4,0,9559
7_30/01/20,530,1,4,0,9559
7_02/01/20,1429,1,4,2,31601
7_09/01/20,1429,1,4,2,31601
7_16/01/20,1429,1,4,2,31601
7_23/01/20,1429,1,4,2,31601
7_30/01/20,1429,1,4,2,31601
7_02/01/20,4357,1,4,5,26450
7_09/01/20,4357,1,4,5,26450
7_16/01/20,4357,1,4,5,26450
7_23/01/20,4357,1,4,5,26450
7_30/01/20,4357,1,4,5,26450
7_02/01/20,6310,1,4,3,4875
7_09/01/20,6310,1,4,3,4875
7_16/01/20,6310,1,4,3,4875
7_23/01/20,6310,1,4,3,4875
7_30/01/20,6310,1,4,3,4875
10_03/01/20,2534,1,4,2,96622
10_10/01/20,2534,1,4,2,96622
10_17/01/20,2534,1,4,2,96622
10_24/01/20,2534,1,4,2,96622
10_31/01/20,2534,1,4,2,96622
10_03/01/20,2714,1,4,2,63806
10_10/01/20,2714,1,4,2,63806
10_17/01/20,2714,1,4,2,63806
10_24/01/20,2714,1,4,2,63806
10_31/01/20,2714,1,4,2,63806
10_03/01/20,2738,1,4,0,52790
10_10/01/20,2738,1,4,0,52790
10_17/01/20,2738,1,4,0,52790
10_24/01/20,2738,1,4,0,52790
10_31/01/20,2738,1,4,0,52790
10_03/01/20,472,1,4,5,18985
10_10/01/20,472,1,4,5,18985
10_17/01/20,472,1,4,5,18985
10_24/01/20,472,1,4,5,18985
10_31/01/20,472,1,4,5,18985
10_03/01/20,6506,1,4,2,54694
10_10/01/20,6506,1,4,2,54694
10_17/01/20,6506,1,4,2,54694
10_24/01/20,6506,1,4,2,54694
10_31/01/20,6506,1,4,2,54694
1_03/12/20,1824,1,4,5,17169
1_10/12/20,1824,1,4,5,17169
1_17/12/20,1824,1,4,5,17169
1_24/12/20,1824,1,4,5,17169
20_06/10/20,3611,1,4,5,42074
20_13/10/20,3611,1,4,5,42074
20_20/10/20,3611,1,4,5,42074
20_27/10/20,3611,1,4,5,42074
20_06/10/20,5411,1,4,0,24531
20_13/10/20,5411,1,4,0,24531
20_20/10/20,5411,1,4,0,24531
20_27/10/20,5411,1,4,0,24531
20_06/10/20,12905,1,4,5,89066
20_13/10/20,12905,1,4,5,89066
20_20/10/20,12905,1,4,5,89066
20_27/10/20,12905,1,4,5,89066
20_06/10/20,14984,1,4,0,43646
20_13/10/20,14984,1,4,0,43646
20_20/10/20,14984,1,4,0,43646
20_27/10/20,14984,1,4,0,43646
20_06/10/20,18744,1,4,0,95982
20_13/10/20,18744,1,4,0,95982
20_20/10/20,18744,1,4,0,95982
20_27/10/20,18744,1,4,0,95982
20_06/10/20,29499,1,4,5,61975
20_13/10/20,29499,1,4,5,61975
20_20/10/20,29499,1,4,5,61975
20_27/10/20,29499,1,4,5,61975
11_07/01/20,612,1,4,1,89792
11_14/01/20,612,1,4,1,89792
11_21/01/20,612,1,4,1,89792
11_28/01/20,612,1,4,1,89792
11_07/01/20,1731,1,4,2,52202
11_14/01/20,1731,1,4,2,52202
11_21/01/20,1731,1,4,2,52202
11_28/01/20,1731,1,4,2,52202
11_07/01/20,7428,1,4,1,58027
11_14/01/20,7428,1,4,1,58027
11_21/01/20,7428,1,4,1,58027
11_28/01/20,7428,1,4,1,58027
11_07/01/20,7550,1,4,5,50173
11_14/01/20,7550,1,4,5,50173
11_21/01/20,7550,1,4,5,50173
11_28/01/20,7550,1,4,5,50173
11_07/01/20,7618,1,4,0,13844
11_14/01/20,7618,1,4,0,13844
11_21/01/20,7618,1,4,0,13844
11_28/01/20,7618,1,4,0,13844
21_01/02/20,378,1,4,2,14121
21_08/02/20,378,1,4,2,14121
21_15/02/20,378,1,4,2,14121
21_22/02/20,378,1,4,2,14121
21_29/02/20,378,1,4,2,14121
15_03/03/20,9671,1,4,4,65078
15_10/03/20,9671,1,4,4,65078
15_17/03/20,9671,1,4,4,65078
15_24/03/20,9671,1,4,4,65078
15_31/03/20,9671,1,4,4,65078
15_03/03/20,15591,1,4,4,54810
15_10/03/20,15591,1,4,4,54810
15_17/03/20,15591,1,4,4,54810
15_24/03/20,15591,1,4,4,54810
15_31/03/20,15591,1,4,4,54810
15_03/03/20,17185,1,4,1,50091
15_10/03/20,17185,1,4,1,50091
15_17/03/20,17185,1,4,1,50091
15_24/03/20,17185,1,4,1,50091
15_31/03/20,17185,1,4,1,50091
16_07/05/20,2382,1,4,3,92365
16_14/05/20,2382,1,4,3,92365
16_21/05/20,2382,1,4,3,92365
16_28/05/20,2382,1,4,3,92365
16_07/05/20,3920,1,4,2,77979
16_14/05/20,3920,1,4,2,77979
16_21/05/20,3920,1,4,2,77979
16_28/05/20,3920,1,4,2,77979
16_07/05/20,15128,1,4,4,43856
16_14/05/20,15128,1,4,4,43856
16_21/05/20,15128,1,4,4,43856
16_28/05/20,15128,1,4,4,43856
16_07/05/20,21375,1,4,1,89774
16_14/05/20,21375,1,4,1,89774
16_21/05/20,21375,1,4,1,89774
16_28/05/20,21375,1,4,1,89774
16_07/05/20,21909,1,4,5,80981
16_14/05/20,21909,1,4,5,80981
16_21/05/20,21909,1,4,5,80981
16_28/05/20,21909,1,4,5,80981
9_03/12/20,576,1,4,1,91516
9_10/12/20,576,1,4,1,91516
9_17/12/20,576,1,4,1,91516
9_24/12/20,576,1,4,1,91516
9_31/12/20,576,1,4,1,91516
9_03/12/20,4767,1,4,3,44066
9_10/12/20,4767,1,4,3,44066
9_17/12/20,4767,1,4,3,44066
9_24/12/20,4767,1,4,3,44066
9_31/12/20,4767,1,4,3,44066
9_03/12/20,17718,1,4,2,83274
9_10/12/20,17718,1,4,2,83274
9_17/12/20,17718,1,4,2,83274
9_24/12/20,17718,1,4,2,83274
9_31/12/20,17718,1,4,2,83274
9_03/12/20,5448,1,4,0,45683
9_10/12/20,5448,1,4,0,45683
9_17/12/20,5448,1,4,0,45683
9_24/12/20,5448,1,4,0,45683
9_31/12/20,5448,1,4,0,45683
9_03/12/20,25729,1,4,1,2664
9_10/12/20,25729,1,4,1,2664
9_17/12/20,25729,1,4,1,2664
9_24/12/20,25729,1,4,1,2664
9_31/12/20,25729,1,4,1,2664
9_03/12/20,41023,1,4,4,76097
9_10/12/20,41023,1,4,4,76097
9_17/12/20,41023,1,4,4,76097
9_24/12/20,41023,1,4,4,76097
9_31/12/20,41023,1,4,4,76097
9_03/12/20,30366,1,4,3,40853
9_10/12/20,30366,1,4,3,40853
9_17/12/20,30366,1,4,3,40853
9_24/12/20,30366,1,4,3,40853
9_31/12/20,30366,1,4,3,40853
9_03/12/20,42690,1,4,3,27063
9_10/12/20,42690,1,4,3,27063
9_17/12/20,42690,1,4,3,27063
9_24/12/20,42690,1,4,3,27063
9_31/12/20,42690,1,4,3,27063
9_03/12/20,42725,1,4,3,4375
9_10/12/20,42725,1,4,3,4375
9_17/12/20,42725,1,4,3,4375
9_24/12/20,42725,1,4,3,4375
9_31/12/20,42725,1,4,3,4375
9_03/12/20,42726,1,4,1,6509
9_10/12/20,42726,1,4,1,6509
9_17/12/20,42726,1,4,1,6509
9_24/12/20,42726,1,4,1,6509
9_31/12/20,42726,1,4,1,6509
21_01/08/20,4762,1,4,5,19212
21_08/08/20,4762,1,4,5,19212
21_15/08/20,4762,1,4,5,19212
21_22/08/20,4762,1,4,5,19212
21_29/08/20,4762,1,4,5,19212
21_01/08/20,9108,1,4,4,70339
21_08/08/20,9108,1,4,4,70339
21_15/08/20,9108,1,4,4,70339
21_22/08/20,9108,1,4,4,70339
21_29/08/20,9108,1,4,4,70339
21_01/08/20,14987,1,4,3,36426
21_08/08/20,14987,1,4,3,36426
21_15/08/20,14987,1,4,3,36426
21_22/08/20,14987,1,4,3,36426
21_29/08/20,14987,1,4,3,36426
15_01/12/20,2247,1,4,0,9142
15_08/12/20,2247,1,4,0,9142
15_15/12/20,2247,1,4,0,9142
15_22/12/20,2247,1,4,0,9142
15_29/12/20,2247,1,4,0,9142
15_01/12/20,8667,1,4,4,64068
15_08/12/20,8667,1,4,4,64068
15_15/12/20,8667,1,4,4,64068
15_22/12/20,8667,1,4,4,64068
15_29/12/20,8667,1,4,4,64068
15_01/12/20,8978,1,4,4,95200
15_08/12/20,8978,1,4,4,95200
15_15/12/20,8978,1,4,4,95200
15_22/12/20,8978,1,4,4,95200
15_29/12/20,8978,1,4,4,95200
15_01/12/20,22479,1,4,3,36484
15_08/12/20,22479,1,4,3,36484
15_15/12/20,22479,1,4,3,36484
15_22/12/20,22479,1,4,3,36484
15_29/12/20,22479,1,4,3,36484
15_01/12/20,24676,1,4,1,51665
15_08/12/20,24676,1,4,1,51665
15_15/12/20,24676,1,4,1,51665
15_22/12/20,24676,1,4,1,51665
15_29/12/20,24676,1,4,1,51665
15_01/12/20,40816,1,4,5,6417
15_08/12/20,40816,1,4,5,6417
15_15/12/20,40816,1,4,5,6417
15_22/12/20,40816,1,4,5,6417
15_29/12/20,40816,1,4,5,6417
15_01/12/20,40831,1,4,3,30128
15_08/12/20,40831,1,4,3,30128
15_15/12/20,40831,1,4,3,30128
15_22/12/20,40831,1,4,3,30128
15_29/12/20,40831,1,4,3,30128
15_01/12/20,40842,1,4,0,82115
15_08/12/20,40842,1,4,0,82115
15_15/12/20,40842,1,4,0,82115
15_22/12/20,40842,1,4,0,82115
15_29/12/20,40842,1,4,0,82115
15_01/12/20,40875,1,4,4,67746
15_08/12/20,40875,1,4,4,67746
15_15/12/20,40875,1,4,4,67746
15_22/12/20,40875,1,4,4,67746
15_29/12/20,40875,1,4,4,67746
15_01/12/20,42473,1,4,2,29625
15_08/12/20,42473,1,4,2,29625
15_15/12/20,42473,1,4,2,29625
15_22/12/20,42473,1,4,2,29625
15_29/12/20,42473,1,4,2,29625
15_01/12/20,43362,1,4,5,13904
15_08/12/20,43362,1,4,5,13904
15_15/12/20,43362,1,4,5,13904
15_22/12/20,43362,1,4,5,13904
15_29/12/20,43362,1,4,5,13904
15_01/12/20,43364,1,4,2,93822
15_08/12/20,43364,1,4,2,93822
15_15/12/20,43364,1,4,2,93822
15_22/12/20,43364,1,4,2,93822
15_29/12/20,43364,1,4,2,93822
13_01/02/20,5260,1,4,3,25367
13_08/02/20,5260,1,4,3,25367
13_15/02/20,5260,1,4,3,25367
13_22/02/20,5260,1,4,3,25367
13_29/02/20,5260,1,4,3,25367
13_01/02/20,8443,1,4,0,77170
13_08/02/20,8443,1,4,0,77170
13_15/02/20,8443,1,4,0,77170
13_22/02/20,8443,1,4,0,77170
13_29/02/20,8443,1,4,0,77170
13_01/02/20,14955,1,4,4,53144
13_08/02/20,14955,1,4,4,53144
13_15/02/20,14955,1,4,4,53144
13_22/02/20,14955,1,4,4,53144
13_29/02/20,14955,1,4,4,53144
8_05/11/20,2329,1,4,0,37529
8_12/11/20,2329,1,4,0,37529
8_19/11/20,2329,1,4,0,37529
8_26/11/20,2329,1,4,0,37529
8_05/11/20,2780,1,4,5,47479
8_12/11/20,2780,1,4,5,47479
8_19/11/20,2780,1,4,5,47479
8_26/11/20,2780,1,4,5,47479
8_05/11/20,8432,1,4,0,32872
8_12/11/20,8432,1,4,0,32872
8_19/11/20,8432,1,4,0,32872
8_26/11/20,8432,1,4,0,32872
8_05/11/20,37689,1,4,2,21828
8_12/11/20,37689,1,4,2,21828
8_19/11/20,37689,1,4,2,21828
8_26/11/20,37689,1,4,2,21828
16_02/01/20,450,1,4,1,48618
16_09/01/20,450,1,4,1,48618
16_16/01/20,450,1,4,1,48618
16_23/01/20,450,1,4,1,48618
16_30/01/20,450,1,4,1,48618
16_02/01/20,2365,1,4,1,62898
16_09/01/20,2365,1,4,1,62898
16_16/01/20,2365,1,4,1,62898
16_23/01/20,2365,1,4,1,62898
16_30/01/20,2365,1,4,1,62898
16_02/01/20,4441,1,4,4,20469
16_09/01/20,4441,1,4,4,20469
16_16/01/20,4441,1,4,4,20469
16_23/01/20,4441,1,4,4,20469
16_30/01/20,4441,1,4,4,20469
16_02/01/20,6247,1,4,4,91440
16_09/01/20,6247,1,4,4,91440
16_16/01/20,6247,1,4,4,91440
16_23/01/20,6247,1,4,4,91440
16_30/01/20,6247,1,4,4,91440
16_02/01/20,6298,1,4,1,51856
16_09/01/20,6298,1,4,1,51856
16_16/01/20,6298,1,4,1,51856
16_23/01/20,6298,1,4,1,51856
16_30/01/20,6298,1,4,1,51856
16_02/01/20,6335,1,4,4,66021
16_09/01/20,6335,1,4,4,66021
16_16/01/20,6335,1,4,4,66021
16_23/01/20,6335,1,4,4,66021
16_30/01/20,6335,1,4,4,66021
16_02/01/20,7978,1,4,1,93709
16_09/01/20,7978,1,4,1,93709
16_16/01/20,7978,1,4,1,93709
16_23/01/20,7978,1,4,1,93709
16_30/01/20,7978,1,4,1,93709
18_03/01/20,622,1,4,3,52861
18_10/01/20,622,1,4,3,52861
18_17/01/20,622,1,4,3,52861
18_24/01/20,622,1,4,3,52861
18_31/01/20,622,1,4,3,52861
18_03/01/20,768,1,4,4,25017
18_10/01/20,768,1,4,4,25017
18_17/01/20,768,1,4,4,25017
18_24/01/20,768,1,4,4,25017
18_31/01/20,768,1,4,4,25017
18_03/01/20,2620,1,4,2,41741
18_10/01/20,2620,1,4,2,41741
18_17/01/20,2620,1,4,2,41741
18_24/01/20,2620,1,4,2,41741
18_31/01/20,2620,1,4,2,41741
18_03/01/20,2678,1,4,3,33433
18_10/01/20,2678,1,4,3,33433
18_17/01/20,2678,1,4,3,33433
18_24/01/20,2678,1,4,3,33433
18_31/01/20,2678,1,4,3,33433
18_03/01/20,4767,1,4,0,30237
18_10/01/20,4767,1,4,0,30237
18_17/01/20,4767,1,4,0,30237
18_24/01/20,4767,1,4,0,30237
18_31/01/20,4767,1,4,0,30237
18_03/01/20,6365,1,4,1,28810
18_10/01/20,6365,1,4,1,28810
18_17/01/20,6365,1,4,1,28810
18_24/01/20,6365,1,4,1,28810
18_31/01/20,6365,1,4,1,28810
18_03/01/20,6525,1,4,5,76566
18_10/01/20,6525,1,4,5,76566
18_17/01/20,6525,1,4,5,76566
18_24/01/20,6525,1,4,5,76566
18_31/01/20,6525,1,4,5,76566
18_03/01/20,8226,1,4,4,32641
18_10/01/20,8226,1,4,4,32641
18_17/01/20,8226,1,4,4,32641
18_24/01/20,8226,1,4,4,32641
18_31/01/20,8226,1,4,4,32641
16_04/03/20,403,1,4,0,10613
16_11/03/20,403,1,4,0,10613
16_18/03/20,403,1,4,0,10613
16_25/03/20,403,1,4,0,10613
16_04/03/20,499,1,4,0,20726
16_11/03/20,499,1,4,0,20726
16_18/03/20,499,1,4,0,20726
16_25/03/20,499,1,4,0,20726
16_04/03/20,1994,1,4,4,94347
16_11/03/20,1994,1,4,4,94347
16_18/03/20,1994,1,4,4,94347
16_25/03/20,1994,1,4,4,94347
16_04/03/20,3083,1,4,2,43966
16_11/03/20,3083,1,4,2,43966
16_18/03/20,3083,1,4,2,43966
16_25/03/20,3083,1,4,2,43966
16_04/03/20,15979,1,4,4,11598
16_11/03/20,15979,1,4,4,11598
16_18/03/20,15979,1,4,4,11598
16_25/03/20,15979,1,4,4,11598
16_04/03/20,16003,1,4,0,30633
16_11/03/20,16003,1,4,0,30633
16_18/03/20,16003,1,4,0,30633
16_25/03/20,16003,1,4,0,30633
16_04/03/20,12340,1,4,5,99393
16_11/03/20,12340,1,4,5,99393
16_18/03/20,12340,1,4,5,99393
16_25/03/20,12340,1,4,5,99393
16_04/03/20,18688,1,4,0,53364
16_11/03/20,18688,1,4,0,53364
16_18/03/20,18688,1,4,0,53364
16_25/03/20,18688,1,4,0,53364
16_04/03/20,19040,1,4,0,46410
16_11/03/20,19040,1,4,0,46410
16_18/03/20,19040,1,4,0,46410
16_25/03/20,19040,1,4,0,46410
14_02/01/20,296,1,4,3,81108
14_09/01/20,296,1,4,3,81108
14_16/01/20,296,1,4,3,81108
14_23/01/20,296,1,4,3,81108
14_30/01/20,296,1,4,3,81108
14_02/01/20,414,1,4,4,98820
14_09/01/20,414,1,4,4,98820
14_16/01/20,414,1,4,4,98820
14_23/01/20,414,1,4,4,98820
14_30/01/20,414,1,4,4,98820
14_02/01/20,2312,1,4,1,19361
14_09/01/20,2312,1,4,1,19361
14_16/01/20,2312,1,4,1,19361
14_23/01/20,2312,1,4,1,19361
14_30/01/20,2312,1,4,1,19361
14_02/01/20,2439,1,4,4,97080
14_09/01/20,2439,1,4,4,97080
14_16/01/20,2439,1,4,4,97080
14_23/01/20,2439,1,4,4,97080
14_30/01/20,2439,1,4,4,97080
14_02/01/20,2478,1,4,4,552
14_09/01/20,2478,1,4,4,552
14_16/01/20,2478,1,4,4,552
14_23/01/20,2478,1,4,4,552
14_30/01/20,2478,1,4,4,552
14_02/01/20,8077,1,4,0,93191
14_09/01/20,8077,1,4,0,93191
14_16/01/20,8077,1,4,0,93191
14_23/01/20,8077,1,4,0,93191
14_30/01/20,8077,1,4,0,93191
23_04/01/20,954,1,4,1,65360
23_11/01/20,954,1,4,1,65360
23_18/01/20,954,1,4,1,65360
23_25/01/20,954,1,4,1,65360
23_04/01/20,2963,1,4,3,31059
23_11/01/20,2963,1,4,3,31059
23_18/01/20,2963,1,4,3,31059
23_25/01/20,2963,1,4,3,31059
14_05/02/20,230,1,4,2,89267
14_12/02/20,230,1,4,2,89267
14_19/02/20,230,1,4,2,89267
14_26/02/20,230,1,4,2,89267
14_05/02/20,538,1,4,0,81388
14_12/02/20,538,1,4,0,81388
14_19/02/20,538,1,4,0,81388
14_26/02/20,538,1,4,0,81388
14_05/02/20,1076,1,4,5,89210
14_12/02/20,1076,1,4,5,89210
14_19/02/20,1076,1,4,5,89210
14_26/02/20,1076,1,4,5,89210
14_05/02/20,2864,1,4,3,18967
14_12/02/20,2864,1,4,3,18967
14_19/02/20,2864,1,4,3,18967
14_26/02/20,2864,1,4,3,18967
14_05/02/20,4525,1,4,0,27998
14_12/02/20,4525,1,4,0,27998
14_19/02/20,4525,1,4,0,27998
14_26/02/20,4525,1,4,0,27998
14_05/02/20,9615,1,4,1,81167
14_12/02/20,9615,1,4,1,81167
14_19/02/20,9615,1,4,1,81167
14_26/02/20,9615,1,4,1,81167
14_05/02/20,11122,1,4,2,79475
14_12/02/20,11122,1,4,2,79475
14_19/02/20,11122,1,4,2,79475
14_26/02/20,11122,1,4,2,79475
14_05/02/20,11293,1,4,1,6130
14_12/02/20,11293,1,4,1,6130
14_19/02/20,11293,1,4,1,6130
14_26/02/20,11293,1,4,1,6130
14_05/02/20,11343,1,4,3,27719
14_12/02/20,11343,1,4,3,27719
14_19/02/20,11343,1,4,3,27719
14_26/02/20,11343,1,4,3,27719
14_05/02/20,11367,1,4,0,84424
14_12/02/20,11367,1,4,0,84424
14_19/02/20,11367,1,4,0,84424
14_26/02/20,11367,1,4,0,84424
14_05/02/20,11835,1,4,3,6304
14_12/02/20,11835,1,4,3,6304
14_19/02/20,11835,1,4,3,6304
14_26/02/20,11835,1,4,3,6304
14_05/02/20,12798,1,4,2,90453
14_12/02/20,12798,1,4,2,90453
14_19/02/20,12798,1,4,2,90453
14_26/02/20,12798,1,4,2,90453
14_05/02/20,12835,1,4,1,18051
14_12/02/20,12835,1,4,1,18051
14_19/02/20,12835,1,4,1,18051
14_26/02/20,12835,1,4,1,18051
14_05/02/20,12844,1,4,1,27146
14_12/02/20,12844,1,4,1,27146
14_19/02/20,12844,1,4,1,27146
14_26/02/20,12844,1,4,1,27146
14_05/02/20,12919,1,4,0,45967
14_12/02/20,12919,1,4,0,45967
14_19/02/20,12919,1,4,0,45967
14_26/02/20,12919,1,4,0,45967
14_05/02/20,12986,1,4,4,46305
14_12/02/20,12986,1,4,4,46305
14_19/02/20,12986,1,4,4,46305
14_26/02/20,12986,1,4,4,46305
14_05/02/20,14224,1,4,5,66818
14_12/02/20,14224,1,4,5,66818
14_19/02/20,14224,1,4,5,66818
14_26/02/20,14224,1,4,5,66818
19_03/05/20,230,1,4,0,82896
19_10/05/20,230,1,4,0,82896
19_17/05/20,230,1,4,0,82896
19_24/05/20,230,1,4,0,82896
19_31/05/20,230,1,4,0,82896
15_03/07/20,230,1,4,0,73452
15_10/07/20,230,1,4,0,73452
15_17/07/20,230,1,4,0,73452
15_24/07/20,230,1,4,0,73452
15_31/07/20,230,1,4,0,73452
15_03/07/20,403,1,4,1,596
15_10/07/20,403,1,4,1,596
15_17/07/20,403,1,4,1,596
