barrio,comuna,latitud,longitud,id
Palermo,14.0,-34.578589,-58.41349,43298
Balvanera,3.0,-34.601519,-58.412516,43299
Palermo,14.0,-34.5829,-58.411762,43300
Boedo,5.0,-34.636218,-58.41149,43301
Palermo,14.0,-34.588191,-58.409602,43302
Balvanera,3.0,-34.599515,-58.408728,43303
Balvanera,3.0,-34.610782,-58.407442,43304
Balvanera,3.0,-34.618751,-58.407273,43305
Parque Patricios,4.0,-34.64411,-58.407132,43306
Balvanera,3.0,-34.616114,-58.407052,43307
San Cristóbal,3.0,-34.619429,-58.405952,43308
Balvanera,3.0,-34.605972,-58.405713,43309
Balvanera,3.0,-34.60876,-58.404676,43310
Barracas,4.0,-34.654403,-58.4016,43311
San Cristóbal,3.0,-34.619701,-58.401079,43312
Balvanera,3.0,-34.617386,-58.397906,43313
San Cristóbal,3.0,-34.621485,-58.396823,43314
Recoleta,2.0,-34.589037,-58.39375,43315
Barracas,4.0,-34.6527,-58.393651,43316
Balvanera,3.0,-34.603189,-58.39253,43317
San Cristóbal,3.0,-34.62067,-58.391759,43318
Recoleta,2.0,-34.595913,-58.391504,43319
San Nicolás,1.0,-34.601713,-58.388831,43320
Constitución,1.0,-34.626151,-58.388765,43321
San Nicolás,1.0,-34.605369,-58.387921,43322
San Nicolás,1.0,-34.608571,-58.384496,43323
San Nicolás,1.0,-34.603931,-58.384322,43324
Retiro,1.0,-34.582627,-58.383593,43325
Barracas,4.0,-34.633829,-58.382902,43326
Barracas,4.0,-34.645578,-58.378669,43327
Retiro,1.0,-34.584641,-58.376734,43328
San Nicolás,1.0,-34.599909,-58.376635,43329
Barracas,4.0,-34.637844,-58.374165,43330
Retiro,1.0,-34.590435,-58.373451,43331
Barracas,4.0,-34.634262,-58.372293,43332
San Nicolás,1.0,-34.604246,-58.37102,43333
Boca,4.0,-34.633252,-58.370223,43334
Puerto Madero,1.0,-34.621187,-58.361799,43335
Villa Real,10.0,-34.613697,-58.525668,43336
Versalles,10.0,-34.625958,-58.520457,43337
Mataderos,9.0,-34.660777,-58.519091,43338
Villa Devoto,11.0,-34.595808,-58.5178,43339
Villa Devoto,11.0,-34.618211,-58.517707,43340
Liniers,9.0,-34.651766,-58.517439,43341
Mataderos,9.0,-34.651908,-58.510884,43342
Mataderos,9.0,-34.665965,-58.508739,43343
Liniers,9.0,-34.641576,-58.508118,43344
Villa Pueyrredón,12.0,-34.587304,-58.507352,43345
Villa Luro,10.0,-34.63068,-58.507195,43346
Villa Luro,10.0,-34.638615,-58.506564,43347
Villa Urquiza,12.0,-34.569759,-58.505792,43348
Monte Castro,10.0,-34.623637,-58.502703,43349
Villa Pueyrredón,12.0,-34.577948,-58.502673,43350
Villa Pueyrredón,12.0,-34.592159,-58.502288,43351
Villa Del Parque,11.0,-34.605209,-58.501692,43352
Villa Lugano,8.0,-34.676634,-58.498127,43353
Villa Pueyrredón,12.0,-34.582664,-58.496172,43354
Villa Urquiza,12.0,-34.57582,-58.495328,43355
Floresta,10.0,-34.622245,-58.494512,43356
Floresta,10.0,-34.623417,-58.494411,43357
Villa Urquiza,12.0,-34.579717,-58.493927,43358
Villa Urquiza,12.0,-34.565864,-58.493828,43359
Mataderos,9.0,-34.64811,-58.492915,43360
Parque Avellaneda,9.0,-34.642467,-58.490108,43361
Villa Urquiza,12.0,-34.569568,-58.489673,43362
Parque Avellaneda,9.0,-34.643467,-58.486455,43363
Mataderos,9.0,-34.654468,-58.484669,43364
Villa Urquiza,12.0,-34.565691,-58.481511,43365
Parque Chas,15.0,-34.584045,-58.480481,43366
Villa Santa Rita,11.0,-34.610746,-58.480181,43367
Floresta,10.0,-34.628448,-58.479973,43368
Saavedra,12.0,-34.548604,-58.479957,43369
Villa Urquiza,12.0,-34.570044,-58.479055,43370
Villa Lugano,8.0,-34.668254,-58.478466,43371
Saavedra,12.0,-34.55313,-58.478387,43372
Saavedra,12.0,-34.548845,-58.478006,43373
Parque Chas,15.0,-34.587892,-58.477715,43374
Villa Riachuelo,8.0,-34.689864,-58.477243,43375
Floresta,10.0,-34.628783,-58.47611,43376
Coghlan,12.0,-34.563841,-58.471423,43377
Villa Lugano,8.0,-34.671176,-58.468866,43378
Flores,7.0,-34.630359,-58.468304,43379
Belgrano,13.0,-34.559227,-58.467536,43380
Villa Ortuzar,15.0,-34.578542,-58.467406,43381
Belgrano,13.0,-34.563805,-58.466817,43382
Parque Avellaneda,9.0,-34.644724,-58.466753,43383
Belgrano,13.0,-34.560468,-58.466617,43384
Villa Lugano,8.0,-34.680364,-58.465604,43385
Nuñez,13.0,-34.553308,-58.464216,43386
Villa Gral. Mitre,11.0,-34.607606,-58.462844,43387
Flores,7.0,-34.628411,-58.461207,43388
Flores,7.0,-34.651663,-58.459794,43389
Flores,7.0,-34.631759,-58.458899,43390
Chacarita,15.0,-34.580471,-58.458355,43391
Belgrano,13.0,-34.561468,-58.458244,43392
Nuñez,13.0,-34.549804,-58.458205,43393
Belgrano,13.0,-34.565178,-58.457252,43394
Belgrano,13.0,-34.552431,-58.45648,43395
Flores,7.0,-34.629473,-58.456176,43396
Nuñez,13.0,-34.550493,-58.455977,43397
Flores,7.0,-34.634212,-58.455578,43398
Caballito,6.0,-34.619397,-58.454595,43399
Belgrano,13.0,-34.564858,-58.454128,43400
Colegiales,13.0,-34.570653,-58.449306,43401
Belgrano,13.0,-34.556346,-58.444715,43402
Villa Soldati,8.0,-34.65859,-58.444015,43403
Belgrano,13.0,-34.556567,-58.44255,43404
Caballito,6.0,-34.607789,-58.440971,43405
Caballito,6.0,-34.61778,-58.43674,43406
Palermo,14.0,-34.582049,-58.436264,43407
Caballito,6.0,-34.612117,-58433,43408
Palermo,14.0,-34.590268,-58.429941,43409
Nueva Pompeya,4.0,-34.644322,-58.42843,43410
Parque Chacabuco,7.0,-34.632746,-58.427052,43411
Palermo,14.0,-34.591087,-58.425579,43412
Nueva Pompeya,4.0,-34.650744,-58.423274,43413
Palermo,14.0,-34.593287,-58.42319,43414
Palermo,14.0,-34.594691,-58.422995,43415
Palermo,14.0,-34.596493,-58.421192,43416
Palermo,14.0,-34.58875,-58.420107,43417
Palermo,14.0,-34.583124,-58.419156,43418
Almagro,5.0,-34.621023,-58.418332,43419
Palermo,14.0,-34.590087,-58.418106,43420
Boedo,5.0,-34.63594,-58.417857,43421
Palermo,14.0,-34.59281,-58.417281,43422
Boedo,5.0,-34.624049,-58.416119,43423
Boedo,5.0,-34.632166,-58.415906,43424
Boedo,5.0,-34.622358,-58.415644,43425
Palermo,14.0,-34.589183,-58.414087,43426
Palermo,14.0,-34.593389,-58.413904,43427
Recoleta,2.0,-34.595089,-58.413306,43428
Palermo,14.0,-34.587721,-58.412636,43429
Palermo,14.0,-34.582036,-58.411801,43430
Balvanera,3.0,-34.60403,-58.410864,43431
Recoleta,2.0,-34.593308,-58.409927,43432
Parque Patricios,4.0,-34.632735,-58.407981,43433
Balvanera,3.0,-34.608831,-58.406024,43434
Recoleta,2.0,-34.584975,-58.403245,43435
Balvanera,3.0,-34.599443,-58.402401,43436
Balvanera,3.0,-34.604841,-58.402152,43437
Balvanera,3.0,-34.599682,-58.400459,43438
Parque Patricios,4.0,-34.637282,-58.400297,43439
Barracas,4.0,-34.657415,-58.399366,43440
San Nicolás,1.0,-34.605391,-58.388916,43441
Constitución,1.0,-34.631369,-58.388834,43442
Constitución,1.0,-34.623743,-58.387568,43443
Recoleta,2.0,-34.587625,-58.385552,43444
Constitución,1.0,-34.618067,-58.380881,43445
Constitución,1.0,-34.619761,-58.378386,43446
San Nicolás,1.0,-34.607039,-58.377264,43447
Barracas,4.0,-34.638395,-58.376098,43448
Retiro,1.0,-34.596413,-58.373141,43449
Monserrat,1.0,-34.608971,-58.371495,43450
Retiro,1.0,-34.590383,-58.370998,43451
Barracas,4.0,-34.638003,-58.370952,43452
Barracas,4.0,-34.644117,-58.370209,43453
Boca,4.0,-34.634594,-58.368389,43454
Boca,4.0,-34.644748,-58.368342,43455
Boca,4.0,-34.633744,-58.359952,43456
Versalles,10.0,-34.629523,-58.526236,43457
Liniers,9.0,-34.643579,-58.524415,43458
Versalles,10.0,-34.627987,-58.522304,43459
Mataderos,9.0,-34.657393,-58.516983,43460
Liniers,9.0,-34.639499,-58.515976,43461
Mataderos,9.0,-34.663108,-58.514399,43462
Liniers,9.0,-34.640495,-58.51316,43463
Villa Devoto,11.0,-34.591148,-58.510184,43464
Villa Luro,10.0,-34.628456,-58.510166,43465
Mataderos,9.0,-34.659532,-58.510116,43466
Villa Devoto,11.0,-34.595265,-58.501649,43467
Villa Del Parque,11.0,-34.598255,-58.49939,43468
Villa Lugano,8.0,-34.675339,-58.494886,43469
Floresta,10.0,-34.624268,-58.492494,43470
Villa Urquiza,12.0,-34.57064,-58.489649,43471
Villa Luro,10.0,-34.641568,-58.488594,43472
Villa Lugano,8.0,-34.664623,-58.488062,43473
Saavedra,12.0,-34.551469,-58.487655,43474
Floresta,10.0,-34.623345,-58.485724,43475
Villa Urquiza,12.0,-34.576842,-58.485692,43476
Vélez Sársfield,10.0,-34.638245,-58.484381,43477
Villa Del Parque,11.0,-34.606124,-58.483992,43478
Villa Del Parque,11.0,-34.605084,-58.483266,43479
Floresta,10.0,-34.626962,-58.483075,43480
Villa Urquiza,12.0,-34.579775,-58.480127,43481
Floresta,10.0,-34.629741,-58.475672,43482
Paternal,15.0,-34.592273,-58.474246,43483
Saavedra,12.0,-34.548301,-58.474225,43484
Parque Avellaneda,9.0,-34.650404,-58.47373,43485
Flores,7.0,-34.627679,-58.471776,43486
Villa Ortuzar,15.0,-34.58241,-58.471222,43487
Parque Avellaneda,9.0,-34.637835,-58.471122,43488
Flores,7.0,-34.631819,-58.470929,43489
Villa Ortuzar,15.0,-34.578973,-58.470913,43490
Nuñez,13.0,-34.551726,-58.470448,43491
Villa Lugano,8.0,-34.683684,-58.469938,43492
Nuñez,13.0,-34.552126,-58.469727,43493
Nuñez,13.0,-34.558781,-58.469041,43494
Villa Riachuelo,8.0,-34.692982,-58.468188,43495
Nuñez,13.0,-34.556878,-58.468062,43496
Villa Lugano,8.0,-34.677241,-58.467982,43497
Flores,7.0,-34.627051,-58.466722,43498
Villa Lugano,8.0,-34.674785,-58.466394,43499
Belgrano,13.0,-34.564332,-58.465238,43500
Nuñez,13.0,-34.550674,-58.464045,43501
Nuñez,13.0,-34.546478,-58.463256,43502
Flores,7.0,-34.647639,-58.463245,43503
Nuñez,13.0,-34.553084,-58.462276,43504
Flores,7.0,-34.631085,-58.46186,43505
Belgrano,13.0,-34.56958,-58.46175,43506
Colegiales,13.0,-34.573385,-58.461375,43507
Belgrano,13.0,-34.561801,-58.461065,43508
Flores,7.0,-34.648562,-58.460904,43509
Flores,7.0,-34.628393,-58.460879,43510
Nuñez,13.0,-34.552997,-58.460603,43511
Belgrano,13.0,-34.557743,-58.460597,43512
Flores,7.0,-34.615734,-58.459979,43513
Flores,7.0,-34.646928,-58.459292,43514
Paternal,15.0,-34.601057,-58.459031,43515
Belgrano,13.0,-34.557451,-58.45862,43516
Belgrano,13.0,-34.55737,-58.458545,43517
Chacarita,15.0,-34.580797,-58.458533,43518
Nuñez,13.0,-34.549804,-58.458288,43519
Belgrano,13.0,-34.565719,-58.458174,43520
Belgrano,13.0,-34.555689,-58.458022,43521
Paternal,15.0,-34.603116,-58.458003,43522
Villa Crespo,15.0,-34.604664,-58.456805,43523
Villa Soldati,8.0,-34.669542,-58.45534,43524
Chacarita,15.0,-34.582665,-58.455193,43525
Villa Crespo,15.0,-34.605277,-58.452171,43526
Caballito,6.0,-34.626026,-58.451906,43527
Villa Soldati,8.0,-34.655592,-58.451321,43528
Villa Lugano,8.0,-34.680528,-58.451153,43529
Belgrano,13.0,-34.566624,-58.449359,43530
Parque Chacabuco,7.0,-34.630928,-58.448651,43531
Colegiales,13.0,-34.577407,-58.44798,43532
Villa Soldati,8.0,-34.659359,-58.446548,43533
Caballito,6.0,-34.62836,-58.444998,43534
Villa Crespo,15.0,-34.606987,-58.444763,43535
Belgrano,13.0,-34.557695,-58.444608,43536
Villa Crespo,15.0,-34.60077,-58.443894,43537
Parque Chacabuco,7.0,-34.631883,-58.441377,43538
Villa Crespo,15.0,-34.600356,-58.439736,43539
Parque Chacabuco,7.0,-34.631814,-58.4364,43540
Caballito,6.0,-34.604321,-58.435323,43541
Parque Chacabuco,7.0,-34.637842,-58.434643,43542
Palermo,14.0,-34.580583,-58.431759,43543
Caballito,6.0,-34.606913,-58.430674,43544
Palermo,14.0,-34.588222,-58.429322,43545
Almagro,5.0,-34.606765,-58.427577,43546
Parque Chacabuco,7.0,-34.631423,-58.426337,43547
Palermo,14.0,-34.585775,-58.423824,43548
Nueva Pompeya,4.0,-34.653341,-58.423388,43549
Boedo,5.0,-34.627073,-58.421369,43550
Palermo,14.0,-34.586119,-58.420016,43551
Almagro,5.0,-34.61044,-58.419881,43552
Nueva Pompeya,4.0,-34.651846,-58.418243,43553
Almagro,5.0,-34.599335,-58.417623,43554
Almagro,5.0,-34.607397,-58.417397,43555
Nueva Pompeya,4.0,-34.65167,-58.416248,43556
Almagro,5.0,-34.607933,-58.416103,43557
Boedo,5.0,-34.628855,-58.415836,43558
Palermo,14.0,-34.587416,-58.415509,43559
Palermo,14.0,-34.587862,-58.41489,43560
Palermo,14.0,-34.591923,-58.414833,43561
Boedo,5.0,-34.627964,-58.414513,43562
Almagro,5.0,-34.599844,-58.41425,43563
Palermo,14.0,-34.590652,-58.414063,43564
Recoleta,2.0,-34.595026,-58.413257,43565
Balvanera,3.0,-34.60692,-58.411423,43566
Palermo,14.0,-34.589698,-58.410737,43567
Balvanera,3.0,-34.609199,-58.410557,43568
Recoleta,2.0,-34.597399,-58.409014,43569
Recoleta,2.0,-34.597181,-58.408904,43570
Parque Patricios,4.0,-34.630137,-58.408253,43571
Parque Patricios,4.0,-34.635044,-58.407155,43572
Recoleta,2.0,-34.588164,-58.406126,43573
Recoleta,2.0,-34.584179,-58.405851,43574
Balvanera,3.0,-34.606462,-58.405257,43575
Recoleta,2.0,-34.593575,-58.404487,43576
Recoleta,2.0,-34.596147,-58.403035,43577
San Cristóbal,3.0,-34.628545,-58.402504,43578
Balvanera,3.0,-34.618193,-58.402326,43579
Parque Patricios,4.0,-34.636233,-58.401115,43580
Recoleta,2.0,-34.597934,-58.400907,43581
Recoleta,2.0,-34.598211,-58.40067,43582
Parque Patricios,4.0,-34.634928,-58.399355,43583
Recoleta,2.0,-34.589773,-58.396791,43584
Balvanera,3.0,-34.616303,-58.396042,43585
Recoleta,2.0,-34.593544,-58.395042,43586
Monserrat,1.0,-34.612193,-58.388983,43587
Constitución,1.0,-34.631345,-58.387695,43588
Monserrat,1.0,-34.612498,-58.384703,43589
Barracas,4.0,-34.646111,-58.383798,43590
Constitución,1.0,-34.6269,-58.383743,43591
Constitución,1.0,-34.620937,-58.380094,43592
Barracas,4.0,-34.644009,-58.379241,43593
Barracas,4.0,-34.632942,-58.37754,43594
San Telmo,1.0,-34.620178,-58.375819,43595
San Telmo,1.0,-34.620308,-58.37574,43596
Retiro,1.0,-34.581638,-58.375318,43597
San Telmo,1.0,-34.619277,-58.374292,43598
Barracas,4.0,-34.630445,-58.372905,43599
Boca,4.0,-34.637878,-58.362711,43600
Boca,4.0,-34.638979,-58.360307,43601
Boca,4.0,-34.633963,-58.359778,43602
Villa Devoto,11.0,-34.604667,-58.517358,43603
Monte Castro,10.0,-34.623578,-58.51677,43604
Villa Devoto,11.0,-34.603338,-58.515882,43605
Villa Devoto,11.0,-34.5878,-58.512508,43606
Mataderos,9.0,-34.660202,-58.510911,43607
Monte Castro,10.0,-34.62264,-58.508208,43608
Villa Pueyrredón,12.0,-34.583227,-58.503869,43609
Mataderos,9.0,-34.648984,-58.501911,43610
Villa Pueyrredón,12.0,-34.580117,-58.500568,43611
Monte Castro,10.0,-34.61545086,-58.49797045,43612
Villa Del Parque,11.0,-34.605875,-58.496836,43613
Mataderos,9.0,-34.656575,-58.495173,43614
Villa Urquiza,12.0,-34.572019,-58.494592,43615
Agronomía,15.0,-34.593191,-58.49443,43616
Mataderos,9.0,-34.651878,-58.492847,43617
Villa Urquiza,12.0,-34.579862,-58.491513,43618
Villa Urquiza,12.0,-34.567592,-58.485501,43619
Villa Lugano,8.0,-34.687083,-58.485316,43620
Villa Urquiza,12.0,-34.568754,-58.484471,43621
Parque Avellaneda,9.0,-34.650278,-58.483077,43622
Villa Riachuelo,8.0,-34.687218,-58.481369,43623
Parque Avellaneda,9.0,-34.648715,-58.480226,43624
Coghlan,12.0,-34.555832,-58.477585,43625
Coghlan,12.0,-34.555532,-58.476866,43626
Floresta,10.0,-34.627492,-58.475963,43627
Coghlan,12.0,-34.55532,-58.475938,43628
Villa Urquiza,12.0,-34.573325,-58.475097,43629
Villa Urquiza,12.0,-34.568642,-58.474387,43630
Villa Urquiza,12.0,-34.572323,-58.474101,43631
Villa Ortuzar,15.0,-34.573961,-58.469926,43632
Belgrano,13.0,-34.560596,-58.466291,43633
Flores,7.0,-34.629058,-58.465831,43634
Belgrano,13.0,-34.559246,-58.464671,43635
Flores,7.0,-34.620977,-58.462106,43636
Caballito,6.0,-34.607477,-58.461881,43637
Paternal,15.0,-34.603877,-58.460453,43638
Nuñez,13.0,-34.546117,-58.460265,43639
Flores,7.0,-34.632029,-58.46014,43640
Belgrano,13.0,-34.558327,-58.459722,43641
Caballito,6.0,-34.609098,-58.458182,43642
Flores,7.0,-34.627157,-58.457697,43643
Belgrano,13.0,-34.559246,-58.456983,43644
Flores,7.0,-34.6264,-58.45579,43645
Flores,7.0,-34.641102,-58.45179,43646
Caballito,6.0,-34.608979,-58.449427,43647
Parque Chacabuco,7.0,-34.632832,-58.446921,43648
Caballito,6.0,-34.628879,-58.440197,43649
Caballito,6.0,-34.60794,-58.440062,43650
Palermo,14.0,-34.576976,-58.437427,43651
Caballito,6.0,-34.61725,-58.429058,43652
Palermo,14.0,-34.583436,-58.428103,43653
Villa Soldati,8.0,-34.659117,-58.427869,43654
Nueva Pompeya,4.0,-34.642539,-58.426573,43655
Almagro,5.0,-34.615925,-58.424377,43656
Almagro,5.0,-34.608066,-58.423041,43657
Boedo,5.0,-34.626165,-58.415963,43658
Almagro,5.0,-34.599542,-58.415321,43659
Boedo,5.0,-34.625589,-58.413477,43660
Boedo,5.0,-34.629354,-58.412697,43661
Recoleta,2.0,-34.596893,-58.412629,43662
Recoleta,2.0,-34.591274,-58.410964,43663
Nueva Pompeya,4.0,-34.648679,-58.410136,43664
Palermo,14.0,-34.576909,-58.405133,43665
Balvanera,3.0,-34.606374,-58.404012,43666
Balvanera,3.0,-34.59999,-58.403657,43667
Balvanera,3.0,-34.603774,-58.402156,43668
Recoleta,2.0,-34.589722,-58.400002,43669
Recoleta,2.0,-34.596179,-58.397398,43670
Recoleta,2.0,-34.593058,-58.396991,43671
Parque Patricios,4.0,-34.634145,-58.395232,43672
Recoleta,2.0,-34.596574,-58.393166,43673
Constitución,1.0,-34.622571,-58.391404,43674
Barracas,4.0,-34.647429,-58.371775,43675
Boca,4.0,-34.638668,-58.361212,43676
Boca,4.0,-34.636729,-58.359882,43677
Liniers,9.0,-34.637752,-58.527836,43678
Liniers,9.0,-34.65246,-58.525847,43679
Villa Devoto,11.0,-34.599842,-58.511196,43680
Villa Devoto,11.0,-34.608125,-58.506578,43681
Saavedra,12.0,-34.55972,-58.505217,43682
Villa Devoto,11.0,-34.60844,-58.502528,43683
Villa Del Parque,11.0,-34.604971,-58.49916,43684
Villa Lugano,8.0,-34.673126,-58.491318,43685
Mataderos,9.0,-34.65449,-58.491286,43686
Villa Urquiza,12.0,-34.56767,-58.489014,43687
Agronomía,15.0,-34.589665,-58.488464,43688
Floresta,10.0,-34.628769,-58.486751,43689
Floresta,10.0,-34.629238,-58.485154,43690
Villa Urquiza,12.0,-34.563662,-58.481122,43691
Mataderos,9.0,-34.658092,-58.479302,43692
Villa Lugano,8.0,-34.680468,-58.477632,43693
Parque Avellaneda,9.0,-34.650171,-58.475487,43694
Villa Lugano,8.0,-34.662763,-58.47176,43695
Parque Avellaneda,9.0,-34.63802,-58.471415,43696
Villa Riachuelo,8.0,-34.691503,-58.470971,43697
Nuñez,13.0,-34.550232,-58.469972,43698
Villa Lugano,8.0,-34.680749,-58.469357,43699
Villa Gral. Mitre,11.0,-34.60477,-58.468189,43700
Villa Lugano,8.0,-34.676699,-58.466186,43701
Villa Gral. Mitre,11.0,-34.610401,-58.46591,43702
Flores,7.0,-34.63775,-58.465026,43703
Belgrano,13.0,-34.572644,-58.46465,43704
Nuñez,13.0,-34.542956,-58.462594,43705
Nuñez,13.0,-34.544787,-58.462334,43706
Flores,7.0,-34.632524,-58.455672,43707
Villa Soldati,8.0,-34.677078,-58.453953,43708
Villa Soldati,8.0,-34.663574,-58.453076,43709
Belgrano,13.0,-34.557271,-58.452545,43710
Chacarita,15.0,-34.587841,-58.449392,43711
Villa Crespo,15.0,-34.593927,-58.444847,43712
Parque Chacabuco,7.0,-34.645782,-58.43912,43713
Villa Crespo,15.0,-34.600173,-58.439074,43714
Parque Chacabuco,7.0,-34.632359,-58.437129,43715
Parque Chacabuco,7.0,-34.642512,-58.436751,43716
Belgrano,13.0,-34.554012,-58.436603,43717
Villa Soldati,8.0,-34.656156,-58.435869,43718
Belgrano,13.0,-34.554456,-58.435185,43719
Parque Chacabuco,7.0,-34.630682,-58.435102,43720
Palermo,14.0,-34.589381,-58.431324,43721
Nueva Pompeya,4.0,-34.654651,-58.421717,43722
Almagro,5.0,-34.60001,-58.420523,43723
Palermo,14.0,-34.586663,-58.418876,43724
Palermo,14.0,-34.586855,-58.416426,43725
Recoleta,2.0,-34.592633,-58.413058,43726
Palermo,14.0,-34.589991,-58.412144,43727
Parque Patricios,4.0,-34.632436,-58.40837,43728
Parque Patricios,4.0,-34.630183,-58.406366,43729
Parque Patricios,4.0,-34.634525,-58.405199,43730
Balvanera,3.0,-34.606202,-58.403665,43731
Balvanera,3.0,-34.600203,-58.401702,43732
Balvanera,3.0,-34.600153,-58.401432,43733
Palermo,14.0,-34.58325,-58.400829,43734
Recoleta,2.0,-34.585462,-58.397885,43735
Monserrat,1.0,-34.616766,-58.388933,43736
San Nicolás,1.0,-34.606151,-58.386368,43737
Barracas,4.0,-34.654092,-58.382398,43738
Retiro,1.0,-34.596429,-58.37328,43739
San Telmo,1.0,-34.620038,-58.37152,43740
Barracas,4.0,-34.631311,-58.371471,43741
Boca,4.0,-34.637793,-58.364113,43742
Boca,4.0,-34.633695,-58.362532,43743
Boca,4.0,-34.637855,-58.360286,43744
Boca,4.0,-34.635554,-58.359591,43745
Villa Real,10.0,-34.623214,-58.52962,43746
Villa Real,10.0,-34.616489,-58.526396,43747
Villa Devoto,11.0,-34.603786,-58.51949,43748
Liniers,9.0,-34.646555,-58.516634,43749
Villa Devoto,11.0,-34.592319,-58.512148,43750
Villa Devoto,11.0,-34.60289,-58.510654,43751
Villa Urquiza,12.0,-34.571639,-58.502043,43752
Mataderos,9.0,-34.652431,-58.493894,43753
Saavedra,12.0,-34.554829,-58.493877,43754
Villa Luro,10.0,-34.643297,-58.492366,43755
Villa Urquiza,12.0,-34.58279,-58.490799,43756
Mataderos,9.0,-34.663601,-58.489328,43757
Villa Urquiza,12.0,-34.570102,-58.488371,43758
Parque Avellaneda,9.0,-34.641309,-58.487629,43759
Villa Lugano,8.0,-34.679175,-58.486332,43760
Villa Del Parque,11.0,-34.603947,-58.480628,43761
Floresta,10.0,-34.630275,-58.478973,43762
Parque Avellaneda,9.0,-34.654763,-58.478842,43763
Parque Avellaneda,9.0,-34.653731,-58.477529,43764
Parque Avellaneda,9.0,-34.656332,-58.476895,43765
Saavedra,12.0,-34.541281,-58.476032,43766
Flores,7.0,-34.627126,-58.473893,43767
Paternal,15.0,-34.592507,-58.473823,43768
Flores,7.0,-34.622004,-58.472973,43769
Parque Avellaneda,9.0,-34.658816,-58.47273,43770
Nuñez,13.0,-34.552999,-58.470374,43771
Coghlan,12.0,-34.559033,-58.469164,43772
Villa Lugano,8.0,-34.678831,-58.469048,43773
Villa Gral. Mitre,11.0,-34.605393,-58.468651,43774
Flores,7.0,-34.615738,-58.46414,43775
Nuñez,13.0,-34.548501,-58.463572,43776
Flores,7.0,-34.627876,-58.459437,43777
Belgrano,13.0,-34.562126,-58.458736,43778
Belgrano,13.0,-34.56264,-58.455176,43779
Belgrano,13.0,-34.555316,-58.450004,43780
Chacarita,15.0,-34.585846,-58.449782,43781
Parque Chacabuco,7.0,-34.634188,-58.448593,43782
Chacarita,15.0,-34.583125,-58.44613,43783
Belgrano,13.0,-34.553195,-58.445795,43784
Palermo,14.0,-34.572435,-58.440901,43785
Caballito,6.0,-34.615896,-58.440888,43786
Villa Crespo,15.0,-34.596076,-58.437213,43787
Parque Chacabuco,7.0,-34.643378,-58.435897,43788
Palermo,14.0,-34.574794,-58.435844,43789
Palermo,14.0,-34.583712,-58.435729,43790
Nueva Pompeya,4.0,-34.645854,-58.433141,43791
Villa Soldati,8.0,-34.665092,-58.432729,43792
Nueva Pompeya,4.0,-34.653463,-58.432141,43793
Palermo,14.0,-34.589485,-58.43116,43794
Parque Chacabuco,7.0,-34.633116,-58.429551,43795
Palermo,14.0,-34.559282,-58.427393,43796
